Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3218,47,Male,Sweater,Clothing,77,North Dakota,L,Purple,Summer,3.5,Yes,Express,Yes,Yes,25,Debit Card,Bi-Weekly
3219,40,Male,Shorts,Clothing,77,Rhode Island,S,Purple,Spring,2.6,No,Standard,Yes,Yes,9,Credit Card,Annually
3220,52,Male,Sunglasses,Accessories,47,Iowa,M,Black,Summer,4.6,No,Standard,Yes,Yes,5,Cash,Every 3 Months
3221,41,Male,Boots,Footwear,50,Vermont,XL,Teal,Fall,4.4,No,2-Day Shipping,No,No,3,Venmo,Every 3 Months
3222,69,Female,Belt,Accessories,78,Texas,S,Purple,Summer,3.8,Yes,Next Day Air,Yes,Yes,19,PayPal,Fortnightly
3223,45,Female,Jewelry,Accessories,46,South Carolina,XL,Cyan,Summer,3.5,No,Next Day Air,No,No,40,Credit Card,Bi-Weekly
3224,38,Female,Jeans,Clothing,36,Mississippi,M,Cyan,Summer,3.5,No,Express,Yes,Yes,16,PayPal,Monthly
3225,37,Male,Coat,Outerwear,61,Washington,M,White,Fall,4.2,No,Standard,Yes,Yes,9,Credit Card,Quarterly
3226,26,Female,Hoodie,Clothing,80,North Dakota,M,Gold,Summer,4.0,No,Store Pickup,Yes,Yes,15,Venmo,Annually
3227,52,Female,Socks,Clothing,50,Arkansas,XL,Beige,Spring,3.4,No,Store Pickup,No,No,19,Bank Transfer,Monthly
3228,32,Male,Shirt,Clothing,48,Vermont,M,Beige,Fall,5.0,No,Store Pickup,Yes,Yes,3,Credit Card,Annually
3229,60,Female,Pants,Clothing,50,Alaska,L,Cyan,Spring,2.8,No,Standard,No,No,18,Bank Transfer,Monthly
3230,25,Male,Sandals,Footwear,48,Ohio,M,Peach,Summer,3.3,Yes,Store Pickup,Yes,Yes,18,Cash,Fortnightly
3231,46,Male,Socks,Clothing,37,Illinois,L,Magenta,Fall,3.4,No,Express,No,No,6,Credit Card,Every 3 Months
3232,61,Male,Shirt,Clothing,54,Vermont,M,Red,Summer,3.8,No,Store Pickup,Yes,Yes,2,Bank Transfer,Quarterly
3233,18,Male,Sweater,Clothing,42,Oregon,M,Cyan,Spring,4.4,Yes,Free Shipping,Yes,Yes,21,Debit Card,Quarterly
3234,70,Male,Jacket,Outerwear,62,South Dakota,L,Cyan,Summer,4.1,No,Free Shipping,No,No,16,Credit Card,Monthly
3235,38,Male,Boots,Footwear,64,Ohio,L,Lavender,Summer,3.7,No,Free Shipping,No,No,15,Credit Card,Annually
3236,46,Male,Coat,Outerwear,74,New Hampshire,L,Silver,Fall,2.8,No,Standard,Yes,Yes,16,Cash,Monthly
3237,53,Female,Boots,Footwear,58,Utah,S,Maroon,Fall,4.2,No,Express,Yes,Yes,14,PayPal,Annually
3238,55,Male,Sandals,Footwear,41,Iowa,L,Silver,Spring,3.0,No,Next Day Air,No,No,11,Bank Transfer,Quarterly
3239,48,Male,Jewelry,Accessories,50,Nebraska,M,Blue,Winter,3.5,No,Store Pickup,Yes,Yes,8,Debit Card,Every 3 Months
3240,59,Male,Dress,Clothing,70,Iowa,XL,Lavender,Fall,3.7,Yes,Free Shipping,Yes,Yes,13,Bank Transfer,Annually
3241,52,Female,Skirt,Clothing,68,Colorado,M,Lavender,Spring,3.2,No,Standard,No,No,16,Credit Card,Monthly
3242,70,Female,Shorts,Clothing,54,Utah,S,Black,Summer,3.2,No,Standard,No,No,2,Venmo,Annually
3243,52,Female,Belt,Accessories,52,Missouri,M,Gray,Winter,4.3,Yes,Store Pickup,No,No,4,Venmo,Every 3 Months
3244,70,Male,Hoodie,Clothing,59,Arizona,M,Gray,Fall,4.6,No,Store Pickup,No,No,23,Cash,Quarterly
3245,58,Male,Sweater,Clothing,52,Tennessee,M,Magenta,Summer,3.7,No,Standard,No,No,14,Cash,Monthly
3246,18,Female,Gloves,Accessories,41,West Virginia,L,Charcoal,Winter,2.7,No,Store Pickup,No,No,6,PayPal,Quarterly
3247,70,Male,Sweater,Clothing,63,North Dakota,L,Gold,Fall,3.9,No,Free Shipping,Yes,Yes,30,Venmo,Bi-Weekly
3248,35,Female,Dress,Clothing,58,Kentucky,M,White,Fall,3.3,No,Free Shipping,No,No,3,Venmo,Quarterly
3249,66,Female,Shorts,Clothing,46,Texas,M,Brown,Spring,3.9,Yes,2-Day Shipping,No,No,38,Debit Card,Weekly
3250,44,Male,Scarf,Accessories,53,Oregon,L,Teal,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Every 3 Months
3251,60,Female,Sweater,Clothing,55,Iowa,XL,Olive,Spring,2.6,No,2-Day Shipping,No,No,19,Debit Card,Quarterly
3252,34,Female,Shirt,Clothing,34,Kentucky,M,Black,Winter,3.5,No,Free Shipping,No,No,17,Venmo,Monthly
3253,53,Male,Blouse,Clothing,46,Wyoming,XL,Lavender,Spring,4.1,No,Express,No,No,2,Bank Transfer,Every 3 Months
3254,40,Male,Gloves,Accessories,67,West Virginia,S,Maroon,Spring,3.7,No,2-Day Shipping,No,No,28,Cash,Fortnightly
3255,68,Male,Sweater,Clothing,56,North Dakota,L,Gold,Summer,3.0,Yes,Store Pickup,Yes,Yes,28,Debit Card,Fortnightly
3256,51,Female,Dress,Clothing,45,Alaska,L,Gold,Summer,4.1,No,2-Day Shipping,Yes,Yes,6,Debit Card,Monthly
3257,58,Male,Sandals,Footwear,83,Idaho,M,Purple,Summer,2.7,Yes,2-Day Shipping,Yes,Yes,18,Bank Transfer,Quarterly
3258,18,Male,Sandals,Footwear,66,Louisiana,S,Beige,Winter,3.8,No,Standard,Yes,Yes,17,Venmo,Bi-Weekly
3259,43,Female,Shorts,Clothing,69,Nebraska,L,White,Summer,3.4,No,2-Day Shipping,No,No,15,Credit Card,Annually
3260,50,Male,Socks,Clothing,51,Utah,M,Green,Winter,4.0,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Fortnightly
3261,47,Male,Dress,Clothing,53,Texas,S,Indigo,Spring,3.6,No,Free Shipping,No,No,12,Venmo,Quarterly
3262,58,Female,Gloves,Accessories,57,Indiana,S,Brown,Fall,4.0,No,Free Shipping,No,No,7,PayPal,Annually
3263,39,Male,T-shirt,Clothing,62,Colorado,L,Violet,Spring,4.5,No,2-Day Shipping,No,No,16,Venmo,Quarterly
3264,45,Male,Coat,Outerwear,100,Indiana,M,Cyan,Spring,4.0,No,2-Day Shipping,No,No,24,Credit Card,Monthly
3265,62,Male,Boots,Footwear,67,Idaho,M,Teal,Spring,4.1,Yes,Standard,No,No,6,Credit Card,Every 3 Months
3266,18,Male,Jewelry,Accessories,74,Vermont,XL,Green,Summer,4.1,No,2-Day Shipping,No,No,19,Cash,Quarterly
3267,53,Male,Dress,Clothing,95,Alabama,L,Beige,Summer,2.7,No,Free Shipping,Yes,Yes,8,Credit Card,Monthly
3268,39,Female,Shoes,Footwear,87,Tennessee,M,Lavender,Winter,3.7,No,Next Day Air,No,No,15,Venmo,Quarterly
3269,30,Female,Hat,Accessories,60,North Carolina,M,Olive,Winter,3.9,No,2-Day Shipping,Yes,Yes,21,Credit Card,Monthly
3270,49,Male,Boots,Footwear,78,Colorado,S,Magenta,Fall,4.0,No,2-Day Shipping,Yes,Yes,5,Bank Transfer,Quarterly
3271,62,Female,Sweater,Clothing,60,Ohio,M,Yellow,Summer,3.6,No,Standard,No,No,3,PayPal,Quarterly
3272,60,Female,Scarf,Accessories,56,New Jersey,S,Olive,Summer,4.2,No,Express,Yes,Yes,13,Credit Card,Every 3 Months
3273,42,Female,Shoes,Footwear,73,Alabama,S,Silver,Summer,3.1,No,Express,Yes,Yes,14,Cash,Every 3 Months
3274,57,Female,Coat,Outerwear,82,Idaho,S,Indigo,Spring,4.8,No,Next Day Air,Yes,Yes,12,Debit Card,Every 3 Months
3275,57,Female,Belt,Accessories,65,Louisiana,M,Brown,Fall,4.1,No,Express,No,No,9,Bank Transfer,Annually
3276,43,Female,Jewelry,Accessories,54,Hawaii,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,Yes,12,Debit Card,Every 3 Months
3277,34,Male,Shirt,Clothing,50,New Hampshire,S,Olive,Fall,4.5,No,Free Shipping,No,No,6,Debit Card,Annually
3278,34,Male,Jewelry,Accessories,44,New Mexico,L,Lavender,Fall,3.1,Yes,Store Pickup,Yes,Yes,18,PayPal,Monthly
3279,57,Male,Jacket,Outerwear,77,Florida,S,Silver,Summer,3.6,Yes,Standard,Yes,Yes,3,PayPal,Quarterly
3280,43,Male,Handbag,Accessories,67,Connecticut,L,Yellow,Winter,3.8,Yes,Store Pickup,Yes,Yes,8,Venmo,Quarterly
3281,28,Female,Sweater,Clothing,71,North Carolina,M,Blue,Winter,3.5,No,Store Pickup,No,No,12,Debit Card,Annually
3282,19,Male,Hoodie,Clothing,35,Mississippi,M,Black,Summer,3.6,No,Express,No,No,7,Cash,Quarterly
3283,56,Male,Sunglasses,Accessories,59,Indiana,S,Gold,Winter,3.8,No,Next Day Air,Yes,Yes,25,Debit Card,Fortnightly
3284,36,Male,Sandals,Footwear,57,Illinois,S,Orange,Summer,3.0,No,Express,No,No,16,Bank Transfer,Fortnightly
3285,49,Male,Jeans,Clothing,57,Alaska,L,Black,Spring,3.9,No,Express,No,No,11,Cash,Quarterly
3286,63,Female,Shorts,Clothing,78,Texas,M,Charcoal,Summer,3.7,No,Store Pickup,No,No,30,Debit Card,Bi-Weekly
3287,24,Female,Coat,Outerwear,95,Texas,S,Lavender,Winter,4.8,Yes,Next Day Air,Yes,Yes,10,Debit Card,Quarterly
3288,43,Male,Belt,Accessories,73,Nevada,M,Indigo,Summer,4.6,No,Store Pickup,Yes,Yes,12,Venmo,Annually
3289,41,Male,Sweater,Clothing,66,Louisiana,M,Turquoise,Winter,3.3,Yes,Next Day Air,No,No,18,Credit Card,Fortnightly
3290,50,Male,Shorts,Clothing,55,Hawaii,S,Olive,Summer,3.6,No,Standard,Yes,Yes,8,PayPal,Every 3 Months
3291,63,Male,Jeans,Clothing,77,Kansas,M,Turquoise,Summer,3.3,No,Standard,No,No,6,Bank Transfer,Annually
3292,24,Female,Shirt,Clothing,85,Washington,M,Red,Spring,3.5,No,Free Shipping,No,No,2,Cash,Quarterly
3293,53,Female,Handbag,Accessories,83,California,M,Lavender,Winter,4.3,No,Free Shipping,Yes,Yes,18,Debit Card,Fortnightly
3294,59,Male,Gloves,Accessories,65,Tennessee,L,Yellow,Summer,3.7,No,Store Pickup,Yes,Yes,16,Cash,Bi-Weekly
3295,41,Male,Gloves,Accessories,64,Kansas,M,Turquoise,Spring,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Fortnightly
3296,42,Female,Sunglasses,Accessories,68,Indiana,L,Maroon,Spring,4.1,No,Store Pickup,Yes,Yes,12,Credit Card,Quarterly
3297,50,Female,Jeans,Clothing,70,South Dakota,M,Turquoise,Fall,2.5,No,Express,No,No,2,Venmo,Annually
3298,49,Male,T-shirt,Clothing,58,Wisconsin,M,Gold,Winter,3.5,Yes,Free Shipping,No,No,20,Debit Card,Fortnightly
3299,53,Male,Shorts,Clothing,61,Wyoming,L,Cyan,Winter,4.5,Yes,Standard,Yes,Yes,7,Debit Card,Annually
3300,52,Male,Blouse,Clothing,100,Indiana,M,Silver,Spring,4.6,No,Free Shipping,Yes,Yes,6,Venmo,Annually
3301,29,Female,Sunglasses,Accessories,51,New Jersey,S,Silver,Fall,4.5,No,Express,No,No,5,Credit Card,Every 3 Months
3302,59,Male,Shorts,Clothing,78,Iowa,XL,Cyan,Summer,3.0,Yes,Free Shipping,Yes,Yes,32,Cash,Monthly
3303,62,Male,Hat,Accessories,55,Georgia,XL,Red,Fall,3.0,Yes,2-Day Shipping,No,No,8,Debit Card,Annually
3304,47,Female,Skirt,Clothing,56,Maryland,M,Maroon,Fall,3.4,No,2-Day Shipping,Yes,Yes,26,Venmo,Fortnightly
3305,22,Female,Sweater,Clothing,43,Arkansas,M,Olive,Spring,3.7,No,Store Pickup,No,No,2,PayPal,Quarterly
3306,42,Male,Shorts,Clothing,49,Florida,L,Turquoise,Spring,3.3,Yes,Express,No,No,25,Credit Card,Fortnightly
3307,47,Male,Jewelry,Accessories,67,New Jersey,XL,Charcoal,Fall,2.7,No,Standard,Yes,Yes,35,Credit Card,Fortnightly
3308,27,Male,Hat,Accessories,65,Ohio,M,Lavender,Fall,4.3,No,Free Shipping,Yes,Yes,15,Credit Card,Every 3 Months
3309,39,Female,Sneakers,Footwear,89,Indiana,S,Gray,Winter,4.1,No,Next Day Air,Yes,Yes,10,Bank Transfer,Every 3 Months
3310,23,Male,Jeans,Clothing,58,Nevada,L,Olive,Winter,3.3,No,Next Day Air,Yes,Yes,28,Credit Card,Monthly
3311,53,Female,Belt,Accessories,59,Rhode Island,S,Brown,Spring,4.2,No,Standard,No,No,6,Venmo,Quarterly
3312,46,Female,Shoes,Footwear,59,Vermont,L,Blue,Fall,4.2,No,Store Pickup,No,No,6,Venmo,Quarterly
3313,19,Male,Dress,Clothing,48,New Hampshire,M,Purple,Summer,2.3,Yes,Next Day Air,No,No,3,Venmo,Annually
3314,49,Female,Sweater,Clothing,73,Illinois,L,Black,Summer,4.1,Yes,Next Day Air,Yes,Yes,13,PayPal,Quarterly
3315,43,Male,Blouse,Clothing,55,Oklahoma,M,Lavender,Spring,3.7,No,Standard,No,No,11,PayPal,Every 3 Months
3316,52,Male,Hoodie,Clothing,41,Florida,M,Yellow,Winter,2.2,Yes,Express,Yes,Yes,17,PayPal,Bi-Weekly
3317,38,Female,Boots,Footwear,78,Connecticut,M,Yellow,Spring,4.3,No,Next Day Air,Yes,Yes,19,Bank Transfer,Monthly
3318,32,Male,Skirt,Clothing,55,Louisiana,M,Charcoal,Winter,3.7,Yes,Store Pickup,Yes,Yes,8,PayPal,Annually
3319,32,Male,Handbag,Accessories,68,Kentucky,M,White,Winter,2.8,Yes,Next Day Air,Yes,Yes,25,Venmo,Quarterly
3320,36,Male,Sneakers,Footwear,66,Delaware,M,Green,Winter,3.9,No,Standard,Yes,Yes,17,Cash,Bi-Weekly
3321,44,Male,Shirt,Clothing,67,Arizona,L,Charcoal,Spring,3.8,Yes,Store Pickup,Yes,Yes,11,Bank Transfer,Annually
3322,46,Male,Handbag,Accessories,41,West Virginia,M,Maroon,Summer,4.1,No,Express,No,No,11,Cash,Quarterly
3323,41,Female,Sweater,Clothing,80,North Dakota,L,Maroon,Spring,2.5,No,Free Shipping,No,No,19,Cash,Monthly
3324,38,Female,Scarf,Accessories,45,Oklahoma,M,Indigo,Fall,3.6,No,Free Shipping,No,No,6,Cash,Annually
3325,39,Female,Shorts,Clothing,20,Arkansas,L,Lavender,Winter,3.1,No,Standard,No,No,30,Venmo,Bi-Weekly
3326,70,Female,Skirt,Clothing,72,South Carolina,M,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,19,Venmo,Quarterly
3327,32,Male,Pants,Clothing,71,Maine,S,Gold,Spring,2.7,No,Express,No,No,38,Bank Transfer,Fortnightly
3328,36,Female,Jewelry,Accessories,38,Pennsylvania,M,Charcoal,Summer,3.1,No,2-Day Shipping,Yes,Yes,26,Cash,Monthly
3329,70,Male,Jewelry,Accessories,63,Missouri,S,White,Spring,4.7,Yes,Standard,Yes,Yes,5,Bank Transfer,Annually
3330,50,Male,Backpack,Accessories,74,Illinois,L,Maroon,Summer,4.4,No,Store Pickup,Yes,Yes,18,PayPal,Bi-Weekly
3331,23,Female,Jeans,Clothing,81,Indiana,L,Olive,Summer,4.3,No,Standard,No,No,4,Debit Card,Every 3 Months
3332,57,Male,Coat,Outerwear,78,Delaware,L,Lavender,Winter,4.5,No,Express,Yes,Yes,13,Debit Card,Monthly
3333,30,Male,T-shirt,Clothing,77,Tennessee,L,Violet,Spring,2.6,Yes,Express,No,No,10,PayPal,Quarterly
3334,58,Male,Sandals,Footwear,77,Michigan,L,Silver,Summer,3.6,Yes,2-Day Shipping,No,No,7,Credit Card,Quarterly
3335,41,Male,Handbag,Accessories,61,South Carolina,XL,Purple,Spring,3.9,Yes,Standard,Yes,Yes,11,Bank Transfer,Annually
3336,37,Male,Backpack,Accessories,46,Tennessee,L,Gray,Winter,3.5,Yes,2-Day Shipping,No,No,10,PayPal,Quarterly
3337,68,Male,Dress,Clothing,54,Florida,M,Gray,Summer,2.6,No,2-Day Shipping,Yes,Yes,8,Debit Card,Every 3 Months
3338,52,Female,Sunglasses,Accessories,75,Kentucky,S,White,Winter,4.3,No,Free Shipping,Yes,Yes,39,Venmo,Weekly
3339,59,Male,Belt,Accessories,75,Connecticut,M,White,Fall,4.1,No,Store Pickup,Yes,Yes,15,Bank Transfer,Monthly
3340,51,Male,Jeans,Clothing,61,Alabama,L,Gray,Summer,3.3,No,Standard,Yes,Yes,20,Credit Card,Fortnightly
3341,37,Male,Shoes,Footwear,61,Wyoming,M,Green,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,2,Debit Card,Every 3 Months
3342,53,Female,Pants,Clothing,86,North Dakota,M,Green,Spring,3.8,No,Store Pickup,Yes,Yes,6,Venmo,Every 3 Months
3343,62,Male,Belt,Accessories,59,Minnesota,L,Silver,Winter,4.1,No,Free Shipping,Yes,Yes,19,Bank Transfer,Monthly
3344,46,Male,Backpack,Accessories,67,Hawaii,M,White,Winter,3.2,No,Next Day Air,No,No,14,Debit Card,Monthly
3345,70,Male,Shoes,Footwear,41,New Jersey,M,Violet,Summer,3.8,No,Standard,No,No,13,Credit Card,Monthly
3346,57,Female,Handbag,Accessories,56,Nevada,L,Turquoise,Spring,3.9,No,Store Pickup,No,No,5,Bank Transfer,Annually
3347,47,Female,Socks,Clothing,75,Idaho,M,Green,Summer,3.6,No,Next Day Air,Yes,Yes,6,Bank Transfer,Annually
3348,48,Female,Sunglasses,Accessories,35,Alabama,M,Gray,Winter,2.1,No,Free Shipping,Yes,Yes,10,Cash,Every 3 Months
3349,46,Female,Jeans,Clothing,57,Mississippi,M,Violet,Fall,3.8,No,2-Day Shipping,No,No,27,Cash,Quarterly
3350,25,Male,Scarf,Accessories,64,Montana,M,Indigo,Spring,3.9,No,Store Pickup,No,No,12,Debit Card,Annually
3351,43,Male,Jewelry,Accessories,80,South Carolina,M,Cyan,Spring,3.2,No,Next Day Air,Yes,Yes,11,Venmo,Annually
3352,47,Male,Shoes,Footwear,82,Maryland,S,Turquoise,Spring,4.0,Yes,Standard,No,No,24,Debit Card,Monthly
3353,38,Male,Blouse,Clothing,91,California,M,Magenta,Winter,3.8,Yes,Express,No,No,5,Venmo,Annually
3354,49,Male,Shorts,Clothing,71,Vermont,L,Blue,Summer,3.9,No,Store Pickup,Yes,Yes,7,Venmo,Every 3 Months
3355,44,Male,Jewelry,Accessories,77,Massachusetts,S,Violet,Winter,3.5,Yes,Next Day Air,No,No,6,Credit Card,Every 3 Months
3356,56,Male,Pants,Clothing,49,Oregon,M,Gray,Summer,2.7,Yes,Standard,Yes,Yes,18,Credit Card,Monthly
3357,54,Female,Dress,Clothing,42,Arizona,M,Gray,Winter,2.7,No,Standard,No,No,23,Bank Transfer,Quarterly
3358,47,Male,Hoodie,Clothing,91,Alaska,M,Olive,Winter,4.1,Yes,Store Pickup,Yes,Yes,9,Debit Card,Annually
3359,23,Female,Sunglasses,Accessories,50,Alaska,M,Gold,Fall,3.1,No,Standard,No,No,13,Credit Card,Every 3 Months
3360,70,Female,Socks,Clothing,49,South Carolina,M,Teal,Spring,3.2,No,Next Day Air,Yes,Yes,34,Debit Card,Bi-Weekly
3361,42,Male,Scarf,Accessories,20,Illinois,M,Purple,Spring,4.3,No,Next Day Air,No,No,16,Credit Card,Monthly
3362,43,Male,Sneakers,Footwear,77,South Carolina,L,Orange,Spring,2.4,No,Store Pickup,Yes,Yes,21,PayPal,Bi-Weekly
3363,39,Female,Hat,Accessories,39,West Virginia,M,Cyan,Fall,2.8,No,Free Shipping,No,No,10,Cash,Every 3 Months
3364,37,Female,Sweater,Clothing,45,North Dakota,XL,Maroon,Fall,4.2,No,Standard,No,No,4,PayPal,Monthly
3365,67,Male,Hoodie,Clothing,76,Wyoming,M,Gold,Winter,3.8,No,Standard,Yes,Yes,14,Bank Transfer,Annually
3366,65,Male,Jeans,Clothing,23,Washington,L,Yellow,Winter,2.5,No,Store Pickup,No,No,12,Bank Transfer,Quarterly
3367,51,Female,Gloves,Accessories,79,Oregon,M,Silver,Summer,3.5,No,Express,No,No,17,Credit Card,Monthly
3368,42,Female,Sunglasses,Accessories,44,South Dakota,L,Blue,Summer,3.9,No,Standard,No,No,26,Debit Card,Bi-Weekly
3369,53,Male,T-shirt,Clothing,56,New Mexico,L,Olive,Winter,3.0,No,Express,No,No,23,Cash,Monthly
3370,45,Male,Shorts,Clothing,46,Hawaii,M,Silver,Winter,2.8,No,Free Shipping,Yes,Yes,8,Debit Card,Monthly
3371,41,Female,Skirt,Clothing,43,Colorado,M,Olive,Summer,2.7,Yes,Next Day Air,Yes,Yes,2,Debit Card,Every 3 Months
3372,49,Male,T-shirt,Clothing,46,Maryland,XL,Brown,Spring,4.2,No,Next Day Air,No,No,5,Venmo,Quarterly
3373,37,Female,Coat,Outerwear,55,Mississippi,XL,Brown,Spring,4.2,No,Express,No,No,4,Venmo,Annually
3374,48,Male,Shirt,Clothing,38,Louisiana,XL,Red,Winter,4.2,No,Next Day Air,Yes,Yes,9,PayPal,Every 3 Months
3375,47,Male,Socks,Clothing,83,Colorado,S,Olive,Summer,4.4,No,Standard,No,No,8,Bank Transfer,Annually
3376,53,Male,Sweater,Clothing,42,Montana,S,Olive,Fall,4.5,No,Standard,No,No,28,Credit Card,Fortnightly
3377,35,Male,Sweater,Clothing,28,Missouri,M,Gold,Winter,2.8,No,Express,No,No,20,Debit Card,Quarterly
3378,55,Female,Dress,Clothing,25,West Virginia,L,Gold,Winter,4.3,No,2-Day Shipping,No,No,14,Debit Card,Every 3 Months
3379,30,Male,Blouse,Clothing,65,West Virginia,S,Lavender,Summer,3.8,No,Next Day Air,Yes,Yes,25,Debit Card,Monthly
3380,35,Female,Socks,Clothing,36,New Mexico,M,Olive,Fall,4.8,Yes,Express,Yes,Yes,18,Venmo,Monthly
3381,36,Male,T-shirt,Clothing,61,Texas,M,Magenta,Spring,5.0,Yes,2-Day Shipping,Yes,Yes,3,PayPal,Monthly
3382,28,Female,Sunglasses,Accessories,89,Kansas,M,Turquoise,Winter,3.6,No,2-Day Shipping,No,No,15,Debit Card,Annually
3383,59,Female,Sunglasses,Accessories,60,Wisconsin,L,Charcoal,Winter,3.6,No,Free Shipping,No,No,22,Cash,Quarterly
3384,29,Female,Hoodie,Clothing,63,West Virginia,M,Magenta,Summer,3.5,No,Store Pickup,No,No,9,Cash,Every 3 Months
3385,34,Male,Shoes,Footwear,58,Connecticut,L,Cyan,Summer,3.7,Yes,Next Day Air,No,No,20,PayPal,Fortnightly
3386,63,Female,T-shirt,Clothing,58,Oklahoma,M,Beige,Fall,3.8,No,Next Day Air,No,No,27,Debit Card,Quarterly
3387,35,Male,Jacket,Outerwear,65,Minnesota,M,Lavender,Summer,5.0,No,Next Day Air,Yes,Yes,15,Credit Card,Quarterly
3388,41,Female,Coat,Outerwear,73,Indiana,M,Black,Fall,3.7,No,Express,Yes,Yes,27,Venmo,Quarterly
3389,29,Male,Jeans,Clothing,85,Massachusetts,M,Indigo,Spring,3.4,No,Standard,No,No,30,Cash,Bi-Weekly
3390,56,Male,Skirt,Clothing,51,Virginia,M,Peach,Summer,3.7,No,Next Day Air,No,No,20,Cash,Monthly
3391,57,Male,Shoes,Footwear,47,Washington,L,Indigo,Winter,3.2,No,Express,No,No,2,Debit Card,Every 3 Months
3392,55,Female,Shorts,Clothing,63,Louisiana,M,Pink,Winter,2.7,Yes,Express,No,No,8,Debit Card,Every 3 Months
3393,52,Female,Shirt,Clothing,73,Mississippi,S,Gray,Spring,3.6,No,Next Day Air,No,No,23,Venmo,Bi-Weekly
3394,45,Male,Jewelry,Accessories,52,Montana,L,Lavender,Winter,5.0,No,Store Pickup,Yes,Yes,9,PayPal,Every 3 Months
3395,36,Female,Hat,Accessories,61,Oregon,M,Turquoise,Spring,4.3,No,Store Pickup,No,No,3,Venmo,Every 3 Months
3396,32,Female,Sneakers,Footwear,68,Mississippi,M,Gold,Winter,3.4,No,Free Shipping,Yes,Yes,4,Credit Card,Annually
3397,63,Male,Scarf,Accessories,91,Maryland,M,Maroon,Summer,4.0,No,Express,No,No,18,Credit Card,Monthly
3398,55,Male,Sandals,Footwear,81,Washington,M,Purple,Summer,5.0,Yes,Express,No,No,22,Venmo,Fortnightly
3399,34,Female,Gloves,Accessories,43,Maine,S,Indigo,Fall,3.9,No,2-Day Shipping,No,No,3,PayPal,Every 3 Months
3400,45,Female,Backpack,Accessories,22,Indiana,M,Gray,Winter,3.2,No,Store Pickup,No,No,8,Cash,Every 3 Months
3401,39,Male,Gloves,Accessories,59,Kentucky,S,Purple,Summer,3.8,No,Standard,Yes,Yes,10,Debit Card,Annually
3402,27,Female,Jacket,Outerwear,57,Kentucky,M,Black,Summer,4.0,No,Next Day Air,No,No,15,Venmo,Every 3 Months
3403,47,Male,Jacket,Outerwear,66,Nevada,L,Gold,Winter,3.8,Yes,Next Day Air,No,No,4,Bank Transfer,Every 3 Months
3404,38,Female,Sneakers,Footwear,44,North Dakota,L,Lavender,Winter,4.5,No,Store Pickup,Yes,Yes,25,Venmo,Fortnightly
3405,30,Female,Shoes,Footwear,58,Connecticut,S,Cyan,Fall,3.7,Yes,Store Pickup,No,No,9,Credit Card,Every 3 Months
3406,22,Female,Hat,Accessories,49,Vermont,S,Olive,Spring,2.3,No,Store Pickup,Yes,Yes,15,Cash,Every 3 Months
3407,21,Male,Socks,Clothing,56,Illinois,L,Peach,Winter,4.0,No,Store Pickup,No,No,21,PayPal,Monthly
3408,38,Male,Sandals,Footwear,55,Colorado,M,Yellow,Fall,3.9,Yes,Next Day Air,Yes,Yes,15,Venmo,Every 3 Months
3409,43,Male,Blouse,Clothing,47,North Dakota,L,Peach,Fall,3.9,No,Express,Yes,Yes,14,PayPal,Quarterly
3410,31,Male,Sweater,Clothing,66,Hawaii,M,Orange,Spring,3.2,No,Next Day Air,No,No,20,PayPal,Monthly
3411,54,Female,Sweater,Clothing,58,Pennsylvania,S,Red,Winter,4.9,No,Express,No,No,3,Bank Transfer,Every 3 Months
3412,43,Male,Backpack,Accessories,57,West Virginia,M,Cyan,Fall,3.1,No,Free Shipping,No,No,2,PayPal,Every 3 Months
3413,53,Male,Sunglasses,Accessories,56,Ohio,L,Magenta,Spring,3.2,No,Standard,No,No,17,Credit Card,Bi-Weekly
3414,41,Male,Sweater,Clothing,50,Rhode Island,M,Teal,Summer,3.6,Yes,Standard,No,No,21,Cash,Bi-Weekly
3415,32,Male,Shorts,Clothing,81,Missouri,S,Charcoal,Summer,4.5,No,Express,No,No,26,PayPal,Bi-Weekly
3416,46,Male,Hoodie,Clothing,91,Louisiana,S,Gray,Winter,4.5,No,Standard,No,No,17,Debit Card,Quarterly
3417,25,Female,Shorts,Clothing,84,New Mexico,L,Cyan,Summer,4.1,Yes,2-Day Shipping,No,No,18,Credit Card,Monthly
3418,52,Female,Jeans,Clothing,30,Louisiana,M,White,Winter,4.2,No,Next Day Air,No,No,35,Credit Card,Bi-Weekly
3419,30,Male,Jewelry,Accessories,46,Utah,L,Green,Fall,3.0,No,Standard,No,No,15,Debit Card,Every 3 Months
3420,58,Female,T-shirt,Clothing,69,Mississippi,M,Green,Summer,2.7,No,Store Pickup,No,No,18,Credit Card,Bi-Weekly
